Player Name,Position,Team,Slate Type,Date,Role,Salary,Draftable ID,Projected FP,Combined FP,Value,Implied FP,Points,Rebounds,Assists,Threes,Blocks,Steals,Turnovers,PointsReboundsAssists,PointsRebounds,PointsAssists,ReboundsAssists,FreeThrowsAttempts,FreeThrowsMade,FieldGoals,AssistsQ1,ReboundsQ1,PointsQ1,BlocksSteals,Fantasy Score,Headshot URL,Game Start Time,Match Title (Underdog),Game Short Title (Underdog),Venue Name (Underdog),Venue Type (Underdog),Broadcasts (Underdog),Game Start Time (DRAFTTABLE),Player,Opp,AST Avg,BLK Avg,DRB Avg,FG Avg,FGA Avg,FPTS Avg,MIN Avg,ORB Avg,PTS Avg,REB Avg,STL Avg,TO Avg,DraftKings,FanDuel,PrizePicks,Underdog,Fav,Spread,O/U,Player Salary,Player Image,Tournament,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,DvP Projection,DVP Rank,Opp +/-,Average Projected,DVP Adjusted,Total Projection,Underdog Line,NBA Fantasy Score
Dennis Schroder,PG,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),3200,43109614,12.3,12.1,3.84,9.6,6.2648,1.4178,2.684,0.465,,,,10.5987,7.725,9.1015,4.113,1.4694,0.5066,1.9645,,0.3797,,,,https://dkn.gs/sports/images/nba/players/50/33251.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Dennis Schroder,NYK,2.5,0.1,1.4,2.2,5.4,12.9,18,0.2,6.22,1.5,0.5,1.3,12.395,12.27,12.27,12.27,No,5.5,215.2,3500,https://dkn.gs/sports/images/nba/players/50/33251.png, @ ,,,,,NYK,12.27,18,16.5075,29,-4.071551724,15.90560748,11.83405575,13.86983161,0,0
Dean Wade,SF/PF,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3400,43109466,12.16,12.1,3.58,10.2,4.5315,3.8855,0.6071,1.0081,0.1867,0.4937,,9.5038,8.4711,5.4802,5.076,0.2647,0.2308,1.5039,0.2386,1.0767,0.3873,,,https://dkn.gs/sports/images/nba/players/50/32992.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Dean Wade,NYK,0.5,0.5,3.1,1.8,4.1,11.6,24,0.8,4.5,3.87,0.5,0.4,11.8875,12.494,12.494,12.494,No,5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/32992.png, @ ,,,,,NYK,12.494,24,22.22,25,-2.718596491,17.31659193,14.59799544,14.70996579,0,12.21531
Dennis Schroder,PG,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),3200,43109686,12.3,12.1,3.84,9.6,6.2648,1.4178,2.684,0.465,,,,10.5987,7.725,9.1015,4.113,1.4694,0.5066,1.9645,,0.3797,,,,https://dkn.gs/sports/images/nba/players/50/33251.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Dennis Schroder,NYK,2.5,0.1,1.4,2.2,5.4,12.9,18,0.2,6.22,1.5,0.5,1.3,12.395,12.27,12.27,12.27,No,5.5,215.2,3500,https://dkn.gs/sports/images/nba/players/50/33251.png, @ ,,,,,NYK,12.27,18,16.5075,29,-4.071551724,15.90560748,11.83405575,13.86983161,0,0
Dean Wade,SF/PF,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),3000,43109615,12.16,12.06,4.05,9,4.5315,3.8855,0.6071,1.0081,0.1867,0.4937,,9.5038,8.4711,5.4802,5.076,0.2647,0.2308,1.5039,0.2386,1.0767,0.3873,,,https://dkn.gs/sports/images/nba/players/50/32992.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Dean Wade,NYK,0.5,0.5,3.1,1.8,4.1,11.6,24,0.8,4.5,3.87,0.5,0.4,11.8875,12.494,12.494,12.494,No,5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/32992.png, @ ,,,,,NYK,12.494,24,22.22,25,-2.718596491,17.31659193,14.59799544,14.70996579,0,12.21531
Dean Wade,SF/PF,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),3000,43109687,12.16,12.06,4.05,9,4.5315,3.8855,0.6071,1.0081,0.1867,0.4937,,9.5038,8.4711,5.4802,5.076,0.2647,0.2308,1.5039,0.2386,1.0767,0.3873,,,https://dkn.gs/sports/images/nba/players/50/32992.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Dean Wade,NYK,0.5,0.5,3.1,1.8,4.1,11.6,24,0.8,4.5,3.87,0.5,0.4,11.8875,12.494,12.494,12.494,No,5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/32992.png, @ ,,,,,NYK,12.494,24,22.22,25,-2.718596491,17.31659193,14.59799544,14.70996579,0,12.21531
Luguentz Dort,SG,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3700,43109460,11.66,11.54,3.15,11.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/33263.png,12/30/1899,n/a,n/a,n/a,n/a,n/a,5/22/2026,Luguentz Dort,SAS,0.5,0.5,,,,,,,5.74,2.5,0.5,,11.615,12.49,12.49,12.49,No,2,217,3700,https://dkn.gs/sports/images/nba/players/50/33263.png, @ ,,,,Yes,SAS,12.49,0,0,,0,0,0,,0,0
Miles McBride,PG/SG,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),5000,43109611,10.63,11.5,2.13,15,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/591041.png,12/30/1899,n/a,n/a,n/a,n/a,n/a,5/21/2026,Miles McBride,CLE,1.5,0.1,1,2.2,5.4,11,18,0.4,5.79,1.5,0.5,0.4,10.915,11.24,11.24,11.24,Yes,-5.5,215.2,4100,https://dkn.gs/sports/images/nba/players/50/591041.png, @ ,,,,,CLE,11.24,18,15.82875,25,-1.573103448,14.56425856,12.99115511,13.77770683,0,0
Miles McBride,PG/SG,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),5000,43109683,10.63,11.5,2.13,15,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/591041.png,12/30/1899,n/a,n/a,n/a,n/a,n/a,5/21/2026,Miles McBride,CLE,1.5,0.1,1,2.2,5.4,11,18,0.4,5.79,1.5,0.5,0.4,10.915,11.24,11.24,11.24,Yes,-5.5,215.2,4100,https://dkn.gs/sports/images/nba/players/50/591041.png, @ ,,,,,CLE,11.24,18,15.82875,25,-1.573103448,14.56425856,12.99115511,13.77770683,0,0
Miles McBride,PG/SG,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",4100,43109451,10.63,10.96,2.59,12.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/591041.png,12/30/1899,n/a,n/a,n/a,n/a,n/a,5/21/2026,Miles McBride,CLE,1.5,0.1,1,2.2,5.4,11,18,0.4,5.79,1.5,0.5,0.4,10.915,11.24,11.24,11.24,Yes,-5.5,215.2,4100,https://dkn.gs/sports/images/nba/players/50/591041.png, @ ,,,,,CLE,11.24,18,15.82875,25,-1.573103448,14.56425856,12.99115511,13.77770683,0,0
Landry Shamet,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),3900,43109652,8.59,8.89,2.2,11.7,5.9259,1.0434,0.4477,1.3821,,,,7.7266,6.5,5.5,,0.3176,0.3002,1.5498,,,,,,https://dkn.gs/sports/images/nba/players/50/33111.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Landry Shamet,CLE,0.5,0.1,0.7,1.7,3.8,7.5,14,0.3,5.76,1.5,0.4,0.4,9.185,9.41,9.41,9.41,Yes,-5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/33111.png, @ ,,,,Yes,CLE,9.41,14,12.31125,25,-1.573103448,9.349565217,7.776461769,8.563013493,0,0
Landry Shamet,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),3900,43109724,8.59,8.89,2.2,11.7,5.9259,1.0434,0.4477,1.3821,,,,7.7266,6.5,5.5,,0.3176,0.3002,1.5498,,,,,,https://dkn.gs/sports/images/nba/players/50/33111.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Landry Shamet,CLE,0.5,0.1,0.7,1.7,3.8,7.5,14,0.3,5.76,1.5,0.4,0.4,9.185,9.41,9.41,9.41,Yes,-5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/33111.png, @ ,,,,Yes,CLE,9.41,14,12.31125,25,-1.573103448,9.349565217,7.776461769,8.563013493,0,0
Landry Shamet,SG,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3400,43109470,8.59,8.75,2.53,10.2,5.9259,1.0434,0.4477,1.3821,,,,7.7266,6.5,5.5,,0.3176,0.3002,1.5498,,,,,,https://dkn.gs/sports/images/nba/players/50/33111.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Landry Shamet,CLE,0.5,0.1,0.7,1.7,3.8,7.5,14,0.3,5.76,1.5,0.4,0.4,9.185,9.41,9.41,9.41,Yes,-5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/33111.png, @ ,,,,Yes,CLE,9.41,14,12.31125,25,-1.573103448,9.349565217,7.776461769,8.563013493,0,0
Landry Shamet,SG,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),2600,43109616,8.59,8.52,3.3,7.8,5.9259,1.0434,0.4477,1.3821,,,,7.7266,6.5,5.5,,0.3176,0.3002,1.5498,,,,,,https://dkn.gs/sports/images/nba/players/50/33111.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Landry Shamet,CLE,0.5,0.1,0.7,1.7,3.8,7.5,14,0.3,5.76,1.5,0.4,0.4,9.185,9.41,9.41,9.41,Yes,-5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/33111.png, @ ,,,,Yes,CLE,9.41,14,12.31125,25,-1.573103448,9.349565217,7.776461769,8.563013493,0,0
Landry Shamet,SG,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),2600,43109688,8.59,8.52,3.3,7.8,5.9259,1.0434,0.4477,1.3821,,,,7.7266,6.5,5.5,,0.3176,0.3002,1.5498,,,,,,https://dkn.gs/sports/images/nba/players/50/33111.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Landry Shamet,CLE,0.5,0.1,0.7,1.7,3.8,7.5,14,0.3,5.76,1.5,0.4,0.4,9.185,9.41,9.41,9.41,Yes,-5.5,215.2,3400,https://dkn.gs/sports/images/nba/players/50/33111.png, @ ,,,,Yes,CLE,9.41,14,12.31125,25,-1.573103448,9.349565217,7.776461769,8.563013493,0,0
Jordan Clarkson,SG/SF,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3300,43109473,7.82,7.97,2.37,9.9,5.0774,1.3221,0.6103,0.3411,,,,7.6006,6.4116,5.6294,2.3295,0.4562,0.4354,1.6512,,0.3302,,,,https://dkn.gs/sports/images/nba/players/50/32983.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jordan Clarkson,CLE,0.5,0.1,0.6,1.8,4.1,7.7,11,0.4,5.16,1.5,0.3,0.5,8.335,8.41,8.41,8.41,Yes,-5.5,215.2,3300,https://dkn.gs/sports/images/nba/players/50/32983.png, @ ,,,,,CLE,8.41,11,9.673125,25,-1.573103448,8.225280899,6.652177451,7.438729175,0,0
Jordan Clarkson,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),3000,43109653,7.82,7.9,2.61,9,5.0774,1.3221,0.6103,0.3411,,,,7.6006,6.4116,5.6294,2.3295,0.4562,0.4354,1.6512,,0.3302,,,,https://dkn.gs/sports/images/nba/players/50/32983.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jordan Clarkson,CLE,0.5,0.1,0.6,1.8,4.1,7.7,11,0.4,5.16,1.5,0.3,0.5,8.335,8.41,8.41,8.41,Yes,-5.5,215.2,3300,https://dkn.gs/sports/images/nba/players/50/32983.png, @ ,,,,,CLE,8.41,11,9.673125,25,-1.573103448,8.225280899,6.652177451,7.438729175,0,0
Jordan Clarkson,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),3000,43109725,7.82,7.9,2.61,9,5.0774,1.3221,0.6103,0.3411,,,,7.6006,6.4116,5.6294,2.3295,0.4562,0.4354,1.6512,,0.3302,,,,https://dkn.gs/sports/images/nba/players/50/32983.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jordan Clarkson,CLE,0.5,0.1,0.6,1.8,4.1,7.7,11,0.4,5.16,1.5,0.3,0.5,8.335,8.41,8.41,8.41,Yes,-5.5,215.2,3300,https://dkn.gs/sports/images/nba/players/50/32983.png, @ ,,,,,CLE,8.41,11,9.673125,25,-1.573103448,8.225280899,6.652177451,7.438729175,0,0
Jordan Clarkson,SG/SF,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),2000,43109617,7.82,7.68,3.91,6,5.0774,1.3221,0.6103,0.3411,,,,7.6006,6.4116,5.6294,2.3295,0.4562,0.4354,1.6512,,0.3302,,,,https://dkn.gs/sports/images/nba/players/50/32983.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jordan Clarkson,CLE,0.5,0.1,0.6,1.8,4.1,7.7,11,0.4,5.16,1.5,0.3,0.5,8.335,8.41,8.41,8.41,Yes,-5.5,215.2,3300,https://dkn.gs/sports/images/nba/players/50/32983.png, @ ,,,,,CLE,8.41,11,9.673125,25,-1.573103448,8.225280899,6.652177451,7.438729175,0,0
Jordan Clarkson,SG/SF,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),2000,43109689,7.82,7.68,3.91,6,5.0774,1.3221,0.6103,0.3411,,,,7.6006,6.4116,5.6294,2.3295,0.4562,0.4354,1.6512,,0.3302,,,,https://dkn.gs/sports/images/nba/players/50/32983.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jordan Clarkson,CLE,0.5,0.1,0.6,1.8,4.1,7.7,11,0.4,5.16,1.5,0.3,0.5,8.335,8.41,8.41,8.41,Yes,-5.5,215.2,3300,https://dkn.gs/sports/images/nba/players/50/32983.png, @ ,,,,,CLE,8.41,11,9.673125,25,-1.573103448,8.225280899,6.652177451,7.438729175,0,0
Jaylon Tyson,SF/PF,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109503,5.68,6.34,1.89,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800376.png,,,,,,,5/21/2026,Jaylon Tyson,NYK,0.5,0.1,0.9,1.1,2.2,5.2,8,0.4,2.9,1.3,0.2,0.4,5.675,5.71,5.71,5.71,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800376.png, @ ,,,,Yes,NYK,5.71,8,7.041666667,24,-1.533103448,7.351672862,5.818569414,6.585121138,0,0
Jose Alvarado,PG,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3100,43109486,5.12,5.69,1.65,9.3,2.7699,0.5227,0.9808,0.453,,,,4.2246,,,,,,0.5791,,,,,,https://dkn.gs/sports/images/nba/players/50/591175.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jose Alvarado,CLE,1,0,0.6,0.9,2.2,5.2,7,0.1,2.67,0.5,0.4,0.4,5.395,5.57,5.57,5.57,Yes,-5.5,215.2,3100,https://dkn.gs/sports/images/nba/players/50/591175.png, @ ,,,,,CLE,5.57,7,7.039375,16,0.1784482759,7,7.178448276,7.089224138,0,0
Jaylon Tyson,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109665,5.68,5.44,3.78,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800376.png,,,,,,,5/21/2026,Jaylon Tyson,NYK,0.5,0.1,0.9,1.1,2.2,5.2,8,0.4,2.9,1.3,0.2,0.4,5.675,5.71,5.71,5.71,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800376.png, @ ,,,,Yes,NYK,5.71,8,7.041666667,24,-1.533103448,7.351672862,5.818569414,6.585121138,0,0
Jaylon Tyson,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109737,5.68,5.44,3.78,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800376.png,,,,,,,5/21/2026,Jaylon Tyson,NYK,0.5,0.1,0.9,1.1,2.2,5.2,8,0.4,2.9,1.3,0.2,0.4,5.675,5.71,5.71,5.71,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800376.png, @ ,,,,Yes,NYK,5.71,8,7.041666667,24,-1.533103448,7.351672862,5.818569414,6.585121138,0,0
Jose Alvarado,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),2100,43109654,5.12,5.28,2.44,6.3,2.7699,0.5227,0.9808,0.453,,,,4.2246,,,,,,0.5791,,,,,,https://dkn.gs/sports/images/nba/players/50/591175.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jose Alvarado,CLE,1,0,0.6,0.9,2.2,5.2,7,0.1,2.67,0.5,0.4,0.4,5.395,5.57,5.57,5.57,Yes,-5.5,215.2,3100,https://dkn.gs/sports/images/nba/players/50/591175.png, @ ,,,,,CLE,5.57,7,7.039375,16,0.1784482759,7,7.178448276,7.089224138,0,0
Jose Alvarado,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),2100,43109726,5.12,5.28,2.44,6.3,2.7699,0.5227,0.9808,0.453,,,,4.2246,,,,,,0.5791,,,,,,https://dkn.gs/sports/images/nba/players/50/591175.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jose Alvarado,CLE,1,0,0.6,0.9,2.2,5.2,7,0.1,2.67,0.5,0.4,0.4,5.395,5.57,5.57,5.57,Yes,-5.5,215.2,3100,https://dkn.gs/sports/images/nba/players/50/591175.png, @ ,,,,,CLE,5.57,7,7.039375,16,0.1784482759,7,7.178448276,7.089224138,0,0
Jaylon Tyson,SF/PF,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109629,5.68,5.14,5.68,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800376.png,,,,,,,5/21/2026,Jaylon Tyson,NYK,0.5,0.1,0.9,1.1,2.2,5.2,8,0.4,2.9,1.3,0.2,0.4,5.675,5.71,5.71,5.71,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800376.png, @ ,,,,Yes,NYK,5.71,8,7.041666667,24,-1.533103448,7.351672862,5.818569414,6.585121138,0,0
Jaylon Tyson,SF/PF,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109701,5.68,5.14,5.68,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800376.png,,,,,,,5/21/2026,Jaylon Tyson,NYK,0.5,0.1,0.9,1.1,2.2,5.2,8,0.4,2.9,1.3,0.2,0.4,5.675,5.71,5.71,5.71,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800376.png, @ ,,,,Yes,NYK,5.71,8,7.041666667,24,-1.533103448,7.351672862,5.818569414,6.585121138,0,0
Jose Alvarado,PG,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1400,43109618,5.12,4.99,3.66,4.2,2.7699,0.5227,0.9808,0.453,,,,4.2246,,,,,,0.5791,,,,,,https://dkn.gs/sports/images/nba/players/50/591175.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jose Alvarado,CLE,1,0,0.6,0.9,2.2,5.2,7,0.1,2.67,0.5,0.4,0.4,5.395,5.57,5.57,5.57,Yes,-5.5,215.2,3100,https://dkn.gs/sports/images/nba/players/50/591175.png, @ ,,,,,CLE,5.57,7,7.039375,16,0.1784482759,7,7.178448276,7.089224138,0,0
Jose Alvarado,PG,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1400,43109690,5.12,4.99,3.66,4.2,2.7699,0.5227,0.9808,0.453,,,,4.2246,,,,,,0.5791,,,,,,https://dkn.gs/sports/images/nba/players/50/591175.png,n/a,CLE @ NYK,Cavaliers @ Knicks,N/A,N/A,ESPN,5/21/2026,Jose Alvarado,CLE,1,0,0.6,0.9,2.2,5.2,7,0.1,2.67,0.5,0.4,0.4,5.395,5.57,5.57,5.57,Yes,-5.5,215.2,3100,https://dkn.gs/sports/images/nba/players/50/591175.png, @ ,,,,,CLE,5.57,7,7.039375,16,0.1784482759,7,7.178448276,7.089224138,0,0
Olivier Sarr,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109655,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/592423.png,,,,,,,5/21/2026,Olivier Sarr,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/592423.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Olivier Sarr,C,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109619,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/592423.png,,,,,,,5/21/2026,Olivier Sarr,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/592423.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Tristan Enaruna,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109656,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801015.png,,,,,,,5/21/2026,Tristan Enaruna,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801015.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Tristan Enaruna,SF,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109620,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801015.png,,,,,,,5/21/2026,Tristan Enaruna,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801015.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Kevin McCullar Jr.,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109657,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/799444.png,,,,,,,5/21/2026,Kevin McCullar Jr.,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/799444.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Kevin McCullar Jr.,SF,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109621,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/799444.png,,,,,,,5/21/2026,Kevin McCullar Jr.,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/799444.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Ariel Hukporti,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109658,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800801.png,,,,,,,5/21/2026,Ariel Hukporti,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800801.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
